ms,sensor1
17112788,0.261
17113802,0.237
17114816,0.269
17115830,0.246
17116844,0.235
17117858,0.261
17118872,0.247
17119898,0.275
17120912,0.242
17121926,0.25
17122940,0.264
17123954,0.246
17124968,0.271
17125982,0.253
17126996,0.262
17128010,0.267
17129024,0.25
17130038,0.272
17131052,0.258
17132066,0.262
17133080,0.261
17134094,0.252
17135108,0.244
17136122,0.262
17137136,0.25
17138150,0.261
17139164,0.244
17140178,0.262
17141192,0.246
17142206,0.26
17143223,0.254
17144237,0.261
17145251,0.27
17146265,0.263
17147279,0.266
17148293,0.25
17149307,0.24
17150321,0.266
17151335,0.249
17152349,0.275
17153363,0.264
17154377,0.246
17155391,0.235
17156405,0.247
17157419,0.25
17158433,0.242
17159447,0.269
17160461,0.265
17161475,0.249
17162489,0.266
17163503,0.259
17164517,0.25
17165531,0.25
17166543,0.249
17167557,0.262
17168571,0.272
17169585,0.25
17170599,0.262
17171613,0.246
17172627,0.246
17173641,0.259
17174655,0.262
17175669,0.241
17176683,0.266
17177697,0.238
17178711,0.262
17179725,0.243
17180739,0.238
17181753,0.252
17182767,0.25
17183781,0.266
17184795,0.262
17185809,0.263
17186823,0.25
17187837,0.261
17188851,0.265
17189865,0.261
17190882,0.281
17191896,0.266
17192910,0.261
17193924,0.261
17194938,0.238
17195952,0.252
17196966,0.246
17197980,0.252
17198994,0.23
17200008,0.262
17201022,0.244
17202036,0.242
17203050,0.25
17204064,0.233
17205078,0.264
17206092,0.271
17207106,0.261
17208120,0.25
17209134,0.265
17210157,0.265
17211171,0.263
17212185,0.238
17213199,0.258
17214217,0.27
17215231,0.262
17216245,0.264
17217259,0.265
17218273,0.262
17219287,0.247
17220301,0.243
17221315,0.262
17222329,0.259
17223343,0.233
17224357,0.266
17225371,0.25
17226385,0.246
17227399,0.269
17228413,0.244
17229427,0.274
17230441,0.262
17231455,0.262
17232469,0.264
17233490,0.27
17234504,0.268
17235518,0.259
17236532,0.261
17237549,0.238
17238563,0.26
17239577,0.258
17240591,0.259
17241605,0.235
17242619,0.261
17243633,0.262
17244647,0.249
17245661,0.25
17246675,0.261
17247689,0.262
17248703,0.246
17249717,0.247
17250731,0.249
17251745,0.246
17252759,0.241
17253773,0.263
17254787,0.248
17255801,0.264
17256815,0.258
17257829,0.266
17258843,0.249
17259857,0.259
17260871,0.25
17261888,0.257
17262902,0.248
17263916,0.245
17264930,0.242
17265944,0.265
17266958,0.281
17267972,0.237
17268986,0.25
17270000,0.246
17271014,0.248
17272028,0.239
17273042,0.258
17274056,0.28
17275070,0.259
17276084,0.261
17277098,0.26
17278112,0.242
17279126,0.249
17280140,0.257
17281154,0.261
17282168,0.245
17283182,0.249
17284196,0.266
17285214,0.261
17286228,0.238
17287242,0.227
17288256,0.245
17289270,0.262
17290284,0.259
17291298,0.258
17292312,0.25
17293326,0.244
17294340,0.261
17295354,0.234
17296368,0.24
17297382,0.254
17298396,0.243
17299410,0.266
17300424,0.262
17301438,0.242
17302452,0.262
17303466,0.263
17304480,0.263
17305494,0.246
17306508,0.268
17307522,0.249
17308539,0.239
17309553,0.247
17310567,0.275
17311581,0.258
17312595,0.245
17313609,0.236
17314623,0.261
17315637,0.263
17316651,0.247
17317665,0.263
17318679,0.258
17319693,0.245
17320707,0.245
17321721,0.245
17322735,0.262
17323749,0.262
17324763,0.261
17325777,0.262
17326791,0.254
17327830,0.266
17328844,0.257
17329858,0.246
17330882,0.256
17331899,0.245
17332913,0.239
17333927,0.244
17334941,0.267
17335955,0.248
17336969,0.258
17337983,0.245
17338997,0.258
17340011,0.26
17341025,0.263
17342039,0.262
17343053,0.26
17344067,0.258
17345081,0.263
17346095,0.273
17347109,0.246
17348123,0.261
17349137,0.262
17350151,0.267
17351165,0.267
17352179,0.258
17353193,0.257
17354207,0.231
17355221,0.237
17356238,0.242
17357252,0.262
17358266,0.258
17359280,0.247
17360294,0.277
17361308,0.248
17362322,0.26
17363336,0.262
17364350,0.268
17365364,0.257
17366378,0.26
17367392,0.255
17368406,0.243
17369420,0.262
17370434,0.248
17371448,0.256
17372462,0.241
17373476,0.257
17374490,0.248
17375504,0.255
17376518,0.259
17377532,0.259
17378546,0.272
17379564,0.249
17380578,0.24
17381592,0.265
17382606,0.236
17383620,0.243
17384634,0.262
17385648,0.255
17386662,0.245
17387676,0.255
17388690,0.258
17389704,0.26
17390718,0.258
17391732,0.262
17392746,0.267
17393760,0.23
17394774,0.245
17395788,0.245
17396802,0.236
17397816,0.257
17398830,0.235
17399844,0.263
17400858,0.277
17401872,0.246
17402890,0.257
17403904,0.258
17404918,0.237
17405932,0.258
17406946,0.237
17407960,0.264
17408974,0.257
17409988,0.264
17411002,0.253
17412016,0.235
17413030,0.245
17414044,0.261
17415058,0.262
17416072,0.248
17417086,0.262
17418100,0.25
17419114,0.266
17420128,0.254
17421142,0.224
17422156,0.257
17423170,0.269
17424184,0.25
17425198,0.242
17426210,0.261
17427224,0.248
17428238,0.243
17429252,0.259
17430266,0.246
17431280,0.247
17432294,0.248
17433308,0.257
17434322,0.259
17435336,0.244
17436350,0.256
17437364,0.234
17438378,0.235
17439392,0.25
17440406,0.264
17441420,0.248
17442434,0.238
17443448,0.242
17444462,0.243
17445476,0.246
17446490,0.262
17447504,0.247
17448518,0.222
17449532,0.247
17450549,0.259
17451572,0.268
17452586,0.246
17453600,0.245
17454614,0.255
17455628,0.244
17456642,0.258
17457656,0.266
17458670,0.268
17459684,0.242
17460698,0.238
17461712,0.24
17462726,0.264
17463740,0.239
17464754,0.248
17465768,0.256
17466782,0.257
17467796,0.239
17468810,0.257
17469824,0.236
17470838,0.265
17471852,0.245
17472866,0.26
17473884,0.257
17474898,0.262
17475920,0.26
17476934,0.248
17477948,0.255
17478962,0.24
17479976,0.262
17480990,0.242
17482004,0.246
17483018,0.242
17484032,0.239
17485046,0.274
17486060,0.241
17487074,0.246
17488088,0.247
17489102,0.246
17490116,0.244
17491130,0.266
17492144,0.257
17493158,0.25
17494172,0.241
17495186,0.246
17496200,0.236
17497217,0.264
17498231,0.245
17499245,0.246
17500259,0.237
17501273,0.239
17502287,0.254
17503301,0.235
17504315,0.257
17505329,0.235
17506343,0.241
17507357,0.243
17508371,0.259
17509385,0.262
17510399,0.245
17511413,0.24
17512427,0.249
17513441,0.246
17514455,0.246
17515469,0.243
17516483,0.246
17517497,0.265
17518511,0.269
17519525,0.247
17520539,0.274
17521557,0.246
17522571,0.256
17523585,0.238
17524599,0.254
17525613,0.255
17526627,0.238
17527641,0.256
17528655,0.239
17529669,0.263
17530683,0.255
17531697,0.246
17532711,0.257
17533725,0.255
17534739,0.269
17535753,0.258
17536767,0.258
17537781,0.238
17538795,0.263
17539809,0.262
17540823,0.235
17541837,0.273
17542851,0.246
17543865,0.246
17544883,0.241
17545897,0.255
17546911,0.258
17547925,0.256
17548939,0.242
17549953,0.239
17550967,0.242
17551981,0.235
17553020,0.231
17554034,0.271
17555048,0.242
17556062,0.242
17557076,0.245
17558090,0.26
17559104,0.234
17560118,0.245
17561132,0.238
17562146,0.267
17563160,0.249
17564174,0.262
17565188,0.258
17566202,0.243
17567216,0.256
17568234,0.255
17569248,0.254
17570262,0.236
17571276,0.23
17572290,0.27
17573304,0.265
17574318,0.256
17575332,0.239
17576346,0.246
17577360,0.255
17578374,0.255
17579388,0.246
17580402,0.259
17581416,0.239
17582430,0.254
17583444,0.254
17584458,0.242
17585482,0.254
17586496,0.243
17587510,0.257
17588524,0.246
17589538,0.236
17590552,0.256
17591570,0.258
17592584,0.235
17593598,0.263
17594612,0.266
17595626,0.243
17596640,0.237
17597654,0.256
17598668,0.242
17599682,0.258
17600696,0.253
17601710,0.246
17602724,0.263
17603738,0.246
17604752,0.229
17605766,0.236
17606780,0.264
17607794,0.256
17608808,0.259
17609822,0.246
17610836,0.257
17611850,0.246
17612864,0.259
17613878,0.27
17614892,0.244
17615910,0.246
17616924,0.259
17617938,0.234
17618952,0.262
17619966,0.258
17620980,0.238
17621994,0.245
17623008,0.239
17624022,0.247
17625036,0.244
17626050,0.258
17627064,0.245
17628078,0.245
17629092,0.255
17630106,0.242
17631120,0.257
17632134,0.275
17633148,0.255
17634162,0.238
17635176,0.27
17636190,0.263
17637204,0.244
17638218,0.242
17639236,0.245
17640250,0.262
17641264,0.255
17642278,0.244
17643292,0.275
17644306,0.241
17645320,0.257
17646334,0.238
17647348,0.264
17648362,0.232
17649376,0.266
17650390,0.255
17651404,0.258
17652418,0.232
17653432,0.254
17654446,0.254
17655460,0.246
17656474,0.234
17657488,0.237
17658502,0.254
17659516,0.258
17660530,0.257
17661544,0.234
17662562,0.256
17663576,0.27
17664590,0.258
17665604,0.24
17666618,0.254
17667632,0.246
17668646,0.254
17669660,0.237
17670674,0.244
17671688,0.239
17672702,0.254
17673716,0.244
17674730,0.258
17675744,0.223
17676758,0.242
17677772,0.238
17678786,0.255
17679800,0.243
17680814,0.239
17681828,0.255
17682842,0.242
17683856,0.244
17684870,0.239
17685882,0.253
17686896,0.244
17687910,0.245
17688924,0.259
17689938,0.232
17690952,0.259
17691966,0.236
17692980,0.234
17694003,0.244
17695017,0.26
17696031,0.256
17697045,0.26
17698059,0.253
17699073,0.242
17700087,0.266
17701101,0.242
17702115,0.24
17703129,0.239
17704143,0.253
17705157,0.247
17706171,0.254
17707185,0.257
17708199,0.253
17709213,0.258
17710231,0.245
17711245,0.254
17712259,0.244
17713273,0.257
17714287,0.249
17715301,0.242
17716315,0.263
17717329,0.254
17718343,0.254
17719364,0.254
17720378,0.253
17721392,0.243
17722406,0.239
17723420,0.244
17724434,0.244
17725448,0.231
17726462,0.242
17727476,0.256
17728490,0.254
17729504,0.247
17730518,0.252
17731532,0.258
17732546,0.256
17733564,0.254
17734578,0.244
17735592,0.232
17736606,0.245
17737620,0.253
17738634,0.246
17739648,0.262
17740662,0.262
17741676,0.243
17742690,0.236
17743704,0.263
17744718,0.254
17745732,0.242
17746746,0.238
17747760,0.232
17748774,0.257
17749788,0.258
17750802,0.228
17751816,0.238
17752830,0.256
17753844,0.241
17754858,0.263
17755872,0.257
17756890,0.239
17757904,0.254
17758918,0.245
17759932,0.257
17760946,0.265
17761960,0.276
17762974,0.244
17763988,0.266
17765002,0.259
17766016,0.241
17767030,0.242
17768044,0.253
17769058,0.241
17770072,0.254
17771086,0.254
17772100,0.254
17773114,0.267
17774128,0.258
17775142,0.242
17776156,0.253
17777170,0.244
17778209,0.244
17779223,0.262
17780237,0.258
17781255,0.246
17782269,0.254
17783283,0.243
17784297,0.239
17785311,0.231
17786325,0.253
17787339,0.241
17788353,0.256
17789367,0.225
17790381,0.212
17791395,0.225
17792409,0.236
17793423,0.244
17794437,0.256
17795451,0.242
17796465,0.241
17797479,0.242
17798493,0.242
17799507,0.253
17800521,0.259
17801535,0.242
17802549,0.24
17803563,0.242
17804581,0.242
17805595,0.262
17806609,0.266
17807623,0.261
17808637,0.244
17809651,0.243
17810665,0.262
17811679,0.262
17812693,0.262
17813707,0.262
17814721,0.255
17815735,0.235
17816749,0.244
17817763,0.258
17818777,0.254
17819791,0.256
17820805,0.259
17821819,0.256
17822833,0.239
17823847,0.26
17824861,0.242
17825875,0.262
17826889,0.25
17827907,0.234
17828921,0.277
17829935,0.258
17830949,0.256
17831963,0.26
17832977,0.244
17833991,0.245
17835005,0.259
17836019,0.254
17837033,0.241
17838047,0.237
17839061,0.253
17840085,0.236
17841099,0.26
17842113,0.255
17843127,0.242
17844141,0.243
17845155,0.244
17846169,0.254
17847183,0.255
17848197,0.239
17849211,0.258
17850225,0.255
17851243,0.266
17852257,0.23
17853271,0.238
17854285,0.233
17855299,0.254
17856313,0.231
17857327,0.254
17858341,0.241
17859355,0.254
17860369,0.257
17861383,0.242
17862397,0.253
17863411,0.25
17864425,0.252
17865439,0.254
17866453,0.243
17867467,0.255
17868481,0.243
17869495,0.253
17870509,0.226
17871523,0.254
17872537,0.254
17873551,0.234
17874565,0.254
17875581,0.244
17876595,0.258
17877609,0.257
17878623,0.252
17879637,0.259
17880651,0.261
17881665,0.242
17882679,0.256
17883693,0.235
17884707,0.253
17885721,0.235
17886735,0.254
17887749,0.234
17888763,0.242
17889777,0.221
17890791,0.258
17891805,0.257
17892819,0.243
17893833,0.258
17894847,0.252
17895861,0.231
17896875,0.243
17897889,0.256
17898907,0.243
17899921,0.259
17900935,0.243
17901949,0.25
17902963,0.242
17903977,0.244
17904991,0.24
17906005,0.258
17907019,0.234
17908033,0.242
17909047,0.25
17910061,0.246
17911075,0.256
17912089,0.266
17913103,0.252
17914117,0.25
17915131,0.253
17916145,0.253
17917159,0.238
17918173,0.24
17919187,0.254
17920201,0.253
17921215,0.261
17922232,0.243
17923246,0.239
17924260,0.243
17925274,0.252
17926288,0.242
17927302,0.239
17928316,0.244
17929330,0.222
17930344,0.235
17931358,0.261
17932372,0.254
17933386,0.239
17934400,0.244
17935414,0.238
17936438,0.24
17937452,0.254
17938466,0.258
17939480,0.238
17940494,0.234
17941508,0.25
17942522,0.254
17943536,0.242
17944550,0.262
17945562,0.239
17946576,0.244
17947590,0.254
17948604,0.256
17949618,0.239
17950632,0.244
17951646,0.264
17952660,0.239
17953674,0.25
17954688,0.243
17955702,0.257
17956716,0.26
17957730,0.231
17958744,0.238
17959758,0.238
17960772,0.249
17961786,0.254
17962808,0.239
17963822,0.253
17964836,0.223
17965850,0.254
17966864,0.243
17967878,0.236
17968892,0.254
17969932,0.238
17970946,0.253
17971960,0.254
17972974,0.244
17973988,0.238
17975002,0.241
17976016,0.254
17977030,0.25
17978044,0.22
17979058,0.233
17980072,0.254
17981086,0.236
17982100,0.249
17983114,0.264
17984128,0.242
17985142,0.253
17986156,0.256
17987170,0.252
17988184,0.254
17989198,0.254
17990212,0.234
17991226,0.249
17992240,0.252
17993258,0.241
17994272,0.253
17995286,0.242
17996300,0.252
17997314,0.249
17998328,0.235
17999342,0.253
18000356,0.233
18001370,0.253
18002384,0.239
18003423,0.239
18004437,0.215
18005451,0.253
18006465,0.252
18007479,0.254
18008493,0.24
18009507,0.238
18010521,0.258
18011535,0.25
18012549,0.235
18013563,0.253
18014577,0.246
18015591,0.253
18016609,0.241
18017623,0.245
18018637,0.235
18019651,0.232
18020665,0.253
18021679,0.243
18022693,0.235
18023707,0.234
18024721,0.235
18025735,0.254
18026749,0.233
18027763,0.242
18028777,0.24
18029791,0.25
18030805,0.255
18031819,0.238
18032833,0.257
18033847,0.239
18034861,0.253
18035875,0.261
18036889,0.254
18037903,0.238
18038917,0.255
18039931,0.23
18040949,0.25
18041963,0.238
18042977,0.233
18043991,0.25
18045005,0.223
18046019,0.25
18047033,0.25
18048047,0.241
18049061,0.233
18050075,0.255
18051089,0.254
18052103,0.257
18053117,0.239
18054131,0.242
18055145,0.239
18056159,0.242
18057173,0.258
18058187,0.24
18059201,0.252
18060215,0.233
18061229,0.239
18062243,0.258
18063257,0.227
18064274,0.253
18065288,0.234
18066302,0.24
18067316,0.262
18068330,0.255
18069344,0.249
18070358,0.236
18071372,0.234
18072386,0.233
18073400,0.227
18074414,0.25
18075428,0.226
18076442,0.252
18077456,0.249
18078470,0.242
18079484,0.249
18080498,0.253
18081512,0.243
18082526,0.263
18083540,0.237
18084554,0.249
18085568,0.257
18086582,0.242
18087599,0.25
18088613,0.257
18089627,0.258
18090641,0.254
18091655,0.25
18092669,0.242
18093683,0.236
18094707,0.246
18095721,0.243
18096735,0.241
18097749,0.243
18098763,0.261
18099777,0.248
18100791,0.243
18101805,0.238
18102819,0.24
18103833,0.256
18104847,0.238
18105861,0.253
18106875,0.239
18107889,0.254
18108903,0.227
18109917,0.25
18110935,0.258
18111949,0.264
18112963,0.249
18113977,0.25
18114991,0.259
18116005,0.239
18117019,0.249
18118033,0.239
18119047,0.247
18120061,0.23
18121075,0.253
18122089,0.271
18123103,0.237
18124117,0.238
18125131,0.252
18126145,0.241
18127159,0.26
18128173,0.254
18129187,0.248
18130201,0.25
18131215,0.233
18132229,0.252
18133243,0.241
18134257,0.237
18135275,0.238
18136289,0.249
18137303,0.25
18138317,0.242
18139331,0.254
18140345,0.252
18141359,0.231
18142373,0.242
18143387,0.25
18144401,0.241
18145415,0.253
18146429,0.242
18147443,0.24
18148457,0.242
18149471,0.257
18150485,0.233
18151499,0.262
18152513,0.239
18153527,0.25
18154541,0.22
18155555,0.25
18156569,0.249
18157583,0.234
18158601,0.232
18159615,0.24
18160629,0.24
18161643,0.231
18162657,0.263
18163671,0.239
18164685,0.239
18165699,0.25
18166713,0.229
18167727,0.229
18168741,0.254
18169755,0.22
18170769,0.25
18171783,0.239
18172797,0.25
18173811,0.249
18174825,0.23
18175839,0.234
18176853,0.256
18177867,0.253
18178891,0.252
18179905,0.237
18180919,0.245
18181936,0.238
18182950,0.223
18183964,0.238
18184978,0.243
18185992,0.236
18187006,0.241
18188020,0.254
18189034,0.236
18190048,0.256
18191062,0.234
18192076,0.225
18193090,0.242
18194104,0.239
18195118,0.25
18196132,0.257
18197146,0.248
18198160,0.238
18199174,0.262
18200188,0.24
18201202,0.249
18202216,0.26
18203230,0.221
18204244,0.236
18205264,0.253
18206278,0.262
18207292,0.25
18208306,0.249
18209320,0.24
18210334,0.232
18211348,0.259
18212362,0.255
18213376,0.253
