ms,electrode
58609807,0.551
58610821,0.559
58611835,0.559
58612849,0.556
58613863,0.558
58614877,0.549
58615891,0.551
58616905,0.551
58617919,0.551
58618933,0.557
58619947,0.558
58620961,0.558
58621975,0.548
58622990,0.578
58624004,0.557
58625018,0.553
58626032,0.551
58627046,0.555
58628060,0.555
58629074,0.553
58630088,0.556
58631103,0.555
58632117,0.555
58633131,0.551
58634145,0.550
58635163,0.559
58636177,0.557
58637191,0.553
58638205,0.554
58639219,0.551
58640233,0.556
58641248,0.549
58642262,0.556
58643285,0.552
58644299,0.555
58645313,0.551
58646327,0.559
58647341,0.552
58648355,0.550
58649369,0.558
58650384,0.560
58651398,0.558
58652412,0.556
58653434,0.548
58654448,0.550
58655462,0.555
58656476,0.551
58657490,0.559
58658504,0.552
58659518,0.552
58660532,0.553
58661546,0.556
58662560,0.549
58663574,0.560
58664588,0.557
58665602,0.551
58666616,0.551
58667634,0.553
58668648,0.549
58669662,0.555
58670676,0.559
58671690,0.555
58672704,0.554
58673718,0.558
58674732,0.559
58675746,0.556
58676760,0.548
58677774,0.555
58678788,0.551
58679802,0.556
58680816,0.556
58681830,0.552
58682844,0.551
58683858,0.563
58684872,0.555
58685886,0.560
58686900,0.553
58687914,0.561
58688928,0.558
58689942,0.558
58690956,0.551
58691970,0.560
58692984,0.556
58693998,0.556
58695012,0.556
58696026,0.554
58697040,0.563
58698054,0.552
58699068,0.551
58700086,0.558
58701100,0.559
58702114,0.551
58703128,0.555
58704142,0.551
58705156,0.555
58706170,0.555
58707184,0.550
58708198,0.558
58709212,0.550
58710226,0.558
58711240,0.558
58712254,0.554
58713268,0.554
58714282,0.562
58715296,0.557
58716310,0.551
58717324,0.560
58718338,0.560
58719352,0.550
58720366,0.555
58721380,0.555
58722394,0.554
58723408,0.551
58724422,0.561
58725436,0.555
58726450,0.551
58727464,0.551
58728478,0.559
58729492,0.552
58730506,0.557
58731520,0.561
58732538,0.556
58733552,0.555
58734566,0.558
58735580,0.556
58736594,0.561
58737608,0.562
58738632,0.559
58739646,0.551
58740660,0.553
58741674,0.560
58742688,0.551
58743702,0.554
58744716,0.561
58745730,0.551
58746744,0.551
58747758,0.558
58748772,0.552
58749786,0.559
58750800,0.553
58751853,0.551
58752867,0.557
58753881,0.556
58754895,0.551
58755909,0.552
58756923,0.557
58757937,0.556
58758951,0.551
58759965,0.555
58760979,0.556
58761993,0.562
58763007,0.551
58764021,0.557
58765039,0.553
58766053,0.550
58767067,0.559
58768081,0.554
58769095,0.559
58770109,0.557
58771123,0.560
58772137,0.559
58773151,0.555
58774165,0.561
58775179,0.558
58776193,0.556
58777207,0.561
58778221,0.550
58779235,0.560
58780249,0.551
58781263,0.558
58782277,0.559
58783291,0.561
58784305,0.563
58785319,0.558
58786333,0.560
58787347,0.561
58788361,0.556
58789375,0.554
58790389,0.562
58791403,0.561
58792417,0.565
58793431,0.559
58794445,0.557
58795459,0.561
58796473,0.557
58797491,0.552
58798505,0.552
58799519,0.559
58800533,0.558
58801547,0.555
58802561,0.554
58803575,0.563
58804589,0.555
58805603,0.551
58806617,0.556
58807631,0.559
58808645,0.562
58809659,0.552
58810673,0.565
58811687,0.564
58812701,0.558
58813715,0.553
58814729,0.555
58815743,0.568
58816757,0.568
58817771,0.562
58818785,0.563
58819799,0.553
58820813,0.560
58821827,0.564
58822841,0.559
58823855,0.557
58824869,0.560
58825883,0.565
58826897,0.562
58827911,0.561
58828925,0.562
58829943,0.555
58830957,0.567
58831971,0.566
58832985,0.563
58833999,0.558
58835013,0.558
58836027,0.556
58837041,0.564
58838055,0.561
58839069,0.555
58840083,0.559
58841097,0.555
58842111,0.559
58843125,0.559
58844139,0.562
58845153,0.555
58846167,0.559
58847181,0.566
58848195,0.559
58849209,0.563
58850223,0.566
58851237,0.560
58852251,0.554
58853265,0.557
58854279,0.555
58855293,0.563
58856307,0.556
58857321,0.560
58858335,0.559
58859349,0.558
58860363,0.556
58861377,0.565
58862404,0.561
58863418,0.563
58864432,0.559
58865446,0.555
58866460,0.560
58867474,0.560
58868488,0.559
58869502,0.560
58870516,0.563
58871530,0.559
58872544,0.559
58873558,0.564
58874572,0.563
58875586,0.561
58876600,0.560
58877614,0.558
58878628,0.557
58879642,0.560
58880656,0.566
58881670,0.565
58882684,0.562
58883699,0.563
58884713,0.564
58885727,0.561
58886741,0.558
58887764,0.560
58888778,0.568
58889792,0.563
58890806,0.556
58891820,0.559
58892834,0.558
58893848,0.566
58894874,0.576
58895888,0.556
58896902,0.558
58897916,0.562
58898930,0.559
58899944,0.563
58900958,0.560
58901972,0.565
58902986,0.563
58904000,0.559
58905014,0.553
58906028,0.554
58907042,0.554
58908056,0.554
58909070,0.554
58910084,0.559
58911098,0.562
58912112,0.559
58913126,0.563
58914140,0.557
58915154,0.558
58916168,0.562
58917182,0.557
58918196,0.556
58919210,0.561
58920224,0.563
58921238,0.558
58922252,0.556
58923266,0.559
58924280,0.558
58925294,0.559
58926308,0.554
58927326,0.556
58928340,0.555
58929354,0.559
58930368,0.555
58931382,0.564
58932396,0.559
58933410,0.560
58934424,0.556
58935438,0.555
58936452,0.554
58937466,0.553
58938480,0.564
58939494,0.559
58940509,0.560
58941523,0.563
58942537,0.561
58943551,0.563
58944565,0.563
58945579,0.558
58946593,0.559
58947645,0.559
58948659,0.552
58949673,0.554
58950687,0.551
58951701,0.565
58952715,0.563
58953729,0.563
58954743,0.556
58955757,0.542
58956771,0.556
58957785,0.557
58958799,0.554
58959817,0.561
58960831,0.559
58961845,0.558
58962859,0.563
58963873,0.555
58964887,0.558
58965901,0.554
58966915,0.559
58967929,0.553
58968943,0.563
58969957,0.555
58970971,0.552
58971985,0.557
58972999,0.559
58974013,0.544
58975027,0.555
58976041,0.562
58977055,0.554
58978069,0.563
58979083,0.552
58980097,0.558
58981111,0.553
58982125,0.558
58983139,0.553
58984153,0.561
58985167,0.554
58986181,0.562
58987195,0.565
58988209,0.555
58989223,0.556
58990237,0.564
58991251,0.563
58992279,0.554
58993293,0.563
58994307,0.551
58995321,0.556
58996335,0.561
58997349,0.562
58998363,0.560
58999377,0.560
59000391,0.564
59001405,0.560
59002419,0.558
59003433,0.563
59004447,0.556
59005461,0.556
59006475,0.563
59007489,0.560
59008503,0.558
59009517,0.555
59010531,0.564
59011545,0.556
59012559,0.553
59013573,0.557
59014587,0.558
59015601,0.556
59016615,0.564
59017629,0.560
59018643,0.555
59019657,0.559
59020671,0.564
59021685,0.566
59022699,0.563
59023713,0.559
59024731,0.557
59025745,0.554
59026759,0.555
59027773,0.566
59028787,0.553
59029801,0.559
59030815,0.559
59031829,0.559
59032843,0.559
59033857,0.561
59034871,0.559
59035885,0.559
59036899,0.552
59037913,0.559
59038927,0.556
59039941,0.556
59040955,0.567
59041969,0.559
59042983,0.559
59043997,0.559
59045011,0.558
59046025,0.561
59047039,0.564
59048053,0.551
59049067,0.555
59050081,0.554
59051095,0.555
59052109,0.553
59053123,0.559
59054137,0.558
59055151,0.556
59056165,0.563
59057183,0.555
59058197,0.558
59059211,0.559
59060225,0.562
59061239,0.559
59062253,0.559
59063267,0.561
59064281,0.553
59065295,0.558
59066309,0.558
59067323,0.556
59068337,0.561
59069351,0.558
59070365,0.562
59071379,0.559
59072393,0.554
59073407,0.560
59074421,0.559
59075435,0.559
59076449,0.559
59077463,0.554
59078477,0.550
59079491,0.562
59080506,0.556
59081520,0.559
59082534,0.563
59083548,0.558
59084562,0.555
59085576,0.551
59086590,0.557
59087604,0.563
59088618,0.550
59089636,0.554
59090651,0.553
59091665,0.560
59092679,0.556
59093693,0.558
59094707,0.559
59095721,0.552
59096735,0.562
59097749,0.561
59098763,0.556
59099777,0.562
59100791,0.551
59101805,0.563
59102819,0.562
59103833,0.559
59104847,0.554
59105861,0.553
59106875,0.555
59107889,0.551
59108903,0.552
59109917,0.559
59110931,0.554
59111945,0.564
59112959,0.558
59113973,0.554
59114987,0.562
59116001,0.559
59117015,0.557
59118029,0.553
59119043,0.559
59120057,0.551
59121071,0.553
59122089,0.560
59123103,0.556
59124117,0.552
59125131,0.563
59126145,0.551
59127159,0.564
59128173,0.557
59129187,0.559
59130201,0.553
59131225,0.559
59132239,0.551
59133253,0.555
59134267,0.560
59135281,0.559
59136295,0.559
59137309,0.552
59138323,0.554
59139337,0.557
59140359,0.553
59141373,0.560
59142387,0.555
59143401,0.552
59144415,0.559
59145429,0.555
59146481,0.563
59147495,0.562
59148509,0.557
59149523,0.553
59150537,0.557
59151551,0.562
59152565,0.558
59153579,0.559
59154597,0.559
59155611,0.562
59156625,0.559
59157639,0.554
59158653,0.555
59159667,0.565
59160681,0.553
59161695,0.555
59162709,0.565
59163723,0.549
59164737,0.560
59165751,0.562
59166765,0.553
59167779,0.559
59168793,0.557
59169807,0.556
59170821,0.556
59171835,0.554
59172849,0.560
59173863,0.555
59174877,0.559
59175891,0.557
59176905,0.559
59177919,0.558
59178933,0.559
59179947,0.558
59180961,0.563
59181975,0.559
59182989,0.558
59184003,0.553
59185017,0.557
59186031,0.552
59187049,0.557
59188063,0.563
59189077,0.564
59190091,0.558
59191105,0.562
59192119,0.558
59193133,0.555
59194147,0.558
59195161,0.559
59196175,0.554
59197189,0.562
59198203,0.557
59199217,0.563
59200231,0.560
59201245,0.555
59202259,0.563
59203273,0.558
59204287,0.563
59205301,0.555
59206315,0.563
59207329,0.562
59208343,0.560
59209357,0.556
59210371,0.557
59211385,0.559
59212399,0.559
59213413,0.558
59214427,0.564
59215441,0.560
59216455,0.559
59217469,0.558
59218483,0.565
59219501,0.565
59220515,0.556
59221529,0.555
59222543,0.563
59223558,0.565
59224572,0.556
59225586,0.560
59226600,0.562
59227614,0.555
59228628,0.564
59229642,0.564
59230656,0.563
59231670,0.565
59232684,0.563
59233698,0.567
59234712,0.560
59235726,0.566
59236740,0.565
59237754,0.558
59238768,0.561
59239782,0.555
59240796,0.560
59241810,0.558
59242824,0.562
59243838,0.559
59244852,0.561
59245876,0.563
59246890,0.562
59247904,0.567
59248918,0.567
59249932,0.554
59250946,0.559
59251964,0.565
59252978,0.562
59253992,0.555
59255006,0.557
59256020,0.558
59257034,0.560
59258048,0.553
59259062,0.557
59260076,0.553
59261091,0.555
59262105,0.559
59263119,0.564
59264133,0.554
59265147,0.558
59266161,0.559
59267175,0.554
59268189,0.559
59269203,0.560
59270217,0.561
59271231,0.565
59272245,0.560
59273259,0.559
59274273,0.559
59275287,0.565
59276301,0.562
59277315,0.563
59278329,0.562
59279343,0.558
59280357,0.564
59281371,0.556
59282385,0.563
59283399,0.558
59284417,0.559
59285431,0.563
59286445,0.555
59287459,0.558
59288473,0.559
59289487,0.563
59290501,0.559
59291515,0.562
59292529,0.567
59293543,0.563
59294557,0.558
59295571,0.564
59296585,0.560
59297599,0.558
59298613,0.559
59299627,0.558
59300641,0.559
59301655,0.551
59302669,0.560
59303683,0.552
59304697,0.552
59305711,0.558
59306725,0.561
59307739,0.552
59308753,0.559
59309767,0.557
59310781,0.559
59311795,0.559
59312809,0.552
59313823,0.562
59314837,0.559
59315851,0.551
59316869,0.551
59317883,0.555
59318897,0.554
59319911,0.554
59320925,0.553
59321939,0.562
59322953,0.550
59323967,0.551
59324981,0.561
59325995,0.551
59327009,0.552
59328023,0.554
59329037,0.560
59330051,0.557
59331066,0.551
59332080,0.551
59333094,0.557
59334108,0.554
59335122,0.559
59336136,0.555
59337150,0.561
59338164,0.552
59339178,0.558
59340192,0.560
59341206,0.558
59342220,0.560
59343234,0.554
59344248,0.560
59345300,0.554
59346314,0.551
59347328,0.542
59348342,0.550
59349360,0.554
59350374,0.556
59351388,0.552
59352402,0.551
59353416,0.553
59354430,0.554
59355444,0.558
59356458,0.556
59357472,0.562
59358486,0.554
59359500,0.558
59360514,0.558
59361528,0.559
59362542,0.559
59363556,0.554
59364570,0.554
59365584,0.558
59366598,0.554
59367612,0.563
59368626,0.561
59369640,0.561
59370654,0.561
59371668,0.559
59372682,0.560
59373696,0.558
59374710,0.553
59375733,0.556
59376747,0.564
59377761,0.557
59378775,0.558
59379789,0.550
59380803,0.555
59381821,0.554
59382835,0.551
59383857,0.557
59384871,0.555
59385885,0.559
59386899,0.557
59387913,0.554
59388927,0.549
59389941,0.548
59390955,0.550
59391969,0.559
59392983,0.551
59393997,0.555
59395011,0.547
59396025,0.556
59397039,0.550
59398053,0.549
59399067,0.549
59400081,0.551
59401095,0.550
59402109,0.560
59403123,0.558
59404137,0.555
59405151,0.551
59406165,0.552
59407179,0.559
59408193,0.559
59409207,0.552
59410221,0.551
59411235,0.561
59412249,0.558
59413263,0.557
59414281,0.558
59415295,0.553
59416309,0.562
59417323,0.559
59418337,0.552
59419351,0.556
59420365,0.558
59421379,0.558
59422393,0.561
59423407,0.554
59424421,0.556
59425435,0.562
59426449,0.558
59427463,0.552
59428477,0.556
59429491,0.553
59430505,0.560
59431519,0.558
59432533,0.558
59433547,0.560
59434561,0.556
59435575,0.560
59436589,0.555
59437603,0.554
59438617,0.554
59439631,0.558
59440645,0.558
59441659,0.560
59442673,0.555
59443687,0.551
59444701,0.558
59445715,0.556
59446733,0.557
59447747,0.557
59448761,0.562
59449775,0.559
59450789,0.556
59451803,0.549
59452817,0.559
59453831,0.559
59454845,0.550
59455859,0.558
59456873,0.555
59457887,0.559
59458901,0.559
59459915,0.552
59460929,0.549
59461943,0.548
59462957,0.549
59463971,0.550
59464985,0.558
59465999,0.558
59467013,0.552
59468027,0.559
59469041,0.559
59470055,0.548
59471069,0.559
59472083,0.557
59473097,0.559
59474111,0.552
59475125,0.556
59476139,0.549
59477153,0.550
59478167,0.558
59479185,0.552
59480199,0.551
59481213,0.558
59482227,0.556
59483241,0.551
59484255,0.558
59485269,0.551
59486283,0.552
59487297,0.559
59488311,0.549
59489325,0.547
59490339,0.547
59491353,0.547
59492367,0.551
59493381,0.558
59494395,0.551
59495409,0.555
59496423,0.548
59497437,0.557
59498451,0.558
59499475,0.552
59500489,0.555
59501503,0.556
59502517,0.553
59503531,0.552
59504545,0.558
59505559,0.554
59506573,0.554
59507587,0.554
59508601,0.557
59509615,0.556
59510629,0.548
59511647,0.554
59512661,0.554
59513675,0.557
59514689,0.559
59515703,0.553
59516717,0.551
59517731,0.558
59518745,0.549
59519759,0.559
59520773,0.554
59521787,0.552
59522801,0.559
59523815,0.555
59524829,0.558
59525843,0.556
59526857,0.551
59527871,0.548
59528885,0.554
59529899,0.554
59530913,0.550
59531927,0.548
59532941,0.557
59533955,0.550
59534969,0.553
59535983,0.559
59536997,0.550
59538011,0.552
59539025,0.553
59540039,0.552
59541053,0.553
59542067,0.559
59543081,0.554
59544137,0.551
59545151,0.552
59546165,0.548
59547179,0.553
59548193,0.548
59549207,0.550
59550221,0.558
59551235,0.555
59552249,0.551
59553264,0.554
59554278,0.548
59555292,0.549
59556306,0.549
59557320,0.558
59558334,0.555
59559348,0.549
59560362,0.548
59561376,0.548
59562390,0.555
59563404,0.559
59564418,0.559
59565432,0.555
59566446,0.559
59567460,0.555
59568474,0.551
59569488,0.555
59570502,0.556
59571516,0.550
59572530,0.559
59573544,0.558
59574558,0.552
59575572,0.552
59576590,0.553
59577604,0.557
59578618,0.549
59579632,0.552
59580646,0.548
59581660,0.549
59582674,0.559
59583688,0.554
59584702,0.559
59585716,0.552
59586730,0.550
59587744,0.548
59588758,0.554
59589772,0.548
59590786,0.555
59591800,0.550
59592814,0.559
59593828,0.554
59594842,0.552
59595856,0.553
59596870,0.560
59597884,0.557
59598898,0.555
59599912,0.559
59600926,0.554
59601940,0.552
59602954,0.556
59603968,0.559
59604982,0.559
59605996,0.550
59607010,0.546
59608024,0.554
59609042,0.560
59610056,0.554
59611070,0.551
59612084,0.555
59613098,0.555
59614112,0.559
59615126,0.550
59616140,0.551
59617154,0.554
59618168,0.552
59619191,0.551
59620205,0.556
59621219,0.551
59622233,0.553
59623247,0.551
59624261,0.555
59625275,0.548
59626289,0.558
59627303,0.559
59628317,0.559
59629339,0.561
59630353,0.553
59631367,0.551
59632381,0.553
59633395,0.555
59634409,0.554
59635423,0.549
59636437,0.552
59637451,0.556
59638465,0.553
59639479,0.558
59640493,0.554
59641510,0.548
59642524,0.547
59643539,0.558
59644553,0.557
59645567,0.558
59646581,0.551
59647595,0.559
59648609,0.554
59649623,0.551
59650637,0.554
59651651,0.549
59652665,0.560
59653679,0.559
59654693,0.559
59655707,0.552
59656721,0.557
59657735,0.551
59658749,0.551
59659763,0.556
59660777,0.551
59661791,0.550
59662805,0.558
59663819,0.551
59664833,0.550
59665847,0.558
59666861,0.555
59667875,0.555
59668889,0.560
59669903,0.550
59670917,0.556
59671931,0.551
59672945,0.549
59673963,0.558
59674977,0.553
59675991,0.551
59677005,0.557
59678019,0.552
59679033,0.551
59680047,0.550
59681061,0.551
59682075,0.558
59683089,0.554
59684103,0.553
59685117,0.551
59686131,0.559
59687145,0.549
59688159,0.554
59689173,0.555
59690187,0.556
59691201,0.558
59692215,0.544
59693229,0.559
59694243,0.553
59695257,0.556
59696271,0.555
59697285,0.559
59698299,0.552
59699313,0.551
59700327,0.551
59701341,0.555
59702355,0.553
59703369,0.559
59704383,0.559
59705397,0.549
59706415,0.560
59707429,0.554
59708443,0.559
59709457,0.552
59710471,0.558
59711485,0.552
59712499,0.551
59713514,0.555
59714528,0.553
59715542,0.557
59716556,0.553
59717570,0.553
59718584,0.551
59719598,0.551
59720612,0.556
59721626,0.558
59722640,0.560
59723654,0.554
59724668,0.550
59725682,0.552
59726696,0.555
59727710,0.558
59728724,0.551
59729738,0.553
59730753,0.551
59731767,0.550
59732781,0.555
59733795,0.554
59734809,0.557
59735823,0.556
59736837,0.553
59737851,0.552
59738869,0.551
59739883,0.551
59740897,0.561
59741911,0.557
59742963,0.554
59743977,0.559
59744991,0.558
59746005,0.553
59747019,0.551
59748033,0.555
59749047,0.547
59750061,0.555
59751075,0.552
59752089,0.554
59753113,0.553
59754127,0.557
59755141,0.551
59756155,0.555
59757169,0.558
59758183,0.551
59759197,0.555
59760211,0.552
59761225,0.551
59762239,0.558
59763253,0.559
59764267,0.559
59765281,0.556
59766295,0.559
59767309,0.555
59768323,0.551
59769337,0.550
59770351,0.562
59771369,0.559
59772383,0.548
59773397,0.548
59774411,0.547
59775425,0.555
59776439,0.553
59777453,0.557
59778467,0.557
59779481,0.558
59780495,0.553
59781509,0.556
59782523,0.553
59783537,0.558
59784551,0.557
59785565,0.551
59786579,0.551
59787593,0.553
59788607,0.552
59789621,0.554
59790635,0.557
59791649,0.554
59792663,0.553
59793677,0.559
59794691,0.558
59795705,0.551
59796719,0.558
59797733,0.555
59798747,0.554
59799761,0.558
59800775,0.547
59801789,0.551
59802803,0.556
59803821,0.558
59804835,0.553
59805849,0.552
59806863,0.551
59807877,0.549
59808891,0.543
59809905,0.554
59810919,0.555
59811933,0.557
59812947,0.557
59813961,0.555
59814975,0.559
59815989,0.550
59817003,0.558
59818017,0.559
59819031,0.554
59820045,0.557
59821059,0.556
59822073,0.551
59823087,0.550
59824101,0.553
59825115,0.557
59826129,0.559
59827143,0.547
59828157,0.558
59829171,0.555
59830185,0.556
59831199,0.556
59832213,0.553
59833227,0.550
59834241,0.554
59835255,0.551
59836273,0.553
59837287,0.552
59838301,0.551
59839315,0.558
59840329,0.557
59841343,0.556
59842357,0.554
59843371,0.559
59844385,0.555
59845399,0.559
59846413,0.555
59847427,0.549
59848441,0.547
59849455,0.552
59850470,0.556
59851484,0.549
59852498,0.555
59853512,0.555
59854526,0.551
59855540,0.547
59856554,0.554
59857568,0.556
59858582,0.556
59859596,0.548
59860610,0.551
59861624,0.547
59862638,0.560
59863652,0.555
59864675,0.556
59865689,0.555
59866703,0.562
59867717,0.552
59868735,0.553
59869749,0.551
59870763,0.559
59871777,0.551
59872791,0.559
59873813,0.551
59874827,0.557
59875841,0.548
59876855,0.551
59877869,0.558
59878883,0.552
59879897,0.552
59880911,0.551
59881925,0.559
59882939,0.554
59883954,0.550
59884968,0.559
59885982,0.555
59886996,0.559
59888010,0.560
59889024,0.549
59890038,0.563
59891052,0.554
59892066,0.548
59893080,0.559
59894095,0.551
59895109,0.552
59896123,0.559
59897137,0.550
59898151,0.549
59899165,0.558
59900179,0.550
59901197,0.559
59902211,0.558
59903225,0.555
59904239,0.557
59905253,0.556
59906267,0.559
59907281,0.554
59908295,0.555
59909309,0.557
59910323,0.562
59911338,0.548
59912352,0.551
59913366,0.556
59914380,0.555
59915394,0.552
59916408,0.549
59917422,0.548
59918436,0.552
59919450,0.552
59920464,0.551
59921478,0.550
59922492,0.536
59923506,0.554
59924520,0.555
59925534,0.562
59926548,0.546
59927562,0.558
59928576,0.557
59929590,0.555
59930604,0.555
59931618,0.549
59932632,0.550
59933650,0.556
59934664,0.551
59935678,0.556
59936692,0.554
59937706,0.555
59938720,0.556
59939734,0.554
59940748,0.557
59941800,0.557
59942814,0.553
59943828,0.553
59944842,0.551
59945856,0.549
59946870,0.550
59947884,0.557
59948898,0.555
59949912,0.554
59950926,0.551
59951940,0.548
59952954,0.559
59953968,0.559
59954982,0.558
59955996,0.548
59957010,0.551
59958024,0.551
59959038,0.548
59960052,0.551
59961066,0.553
59962080,0.549
59963094,0.553
59964108,0.554
59965122,0.551
59966140,0.559
59967154,0.557
59968168,0.559
59969182,0.551
59970196,0.552
59971210,0.551
59972224,0.558
59973238,0.557
59974252,0.549
59975266,0.548
59976280,0.558
59977294,0.551
59978308,0.551
59979322,0.553
59980336,0.548
59981350,0.553
59982364,0.558
59983378,0.555
59984392,0.555
59985406,0.551
59986420,0.554
59987434,0.552
59988448,0.557
59989462,0.549
59990476,0.552
59991490,0.551
59992504,0.551
59993518,0.555
59994532,0.552
59995546,0.551
59996560,0.559
59997574,0.558
59998592,0.549
59999606,0.553
60000620,0.551
60001634,0.551
60002648,0.549
60003662,0.560
60004676,0.551
60005690,0.556
60006714,0.552
60007728,0.557
60008742,0.557
60009756,0.559
60010770,0.551
60011784,0.553
60012798,0.552
60013812,0.562
60014826,0.559
60015840,0.551
60016854,0.553
60017868,0.555
60018882,0.550
60019896,0.551
60020910,0.561
60021924,0.555
60022938,0.551
60023952,0.553
60024966,0.553
60025980,0.556
60026994,0.552
60028008,0.559
60029022,0.548
60030036,0.548
60031054,0.548
60032068,0.556
60033082,0.549
60034096,0.560
60035110,0.554
60036124,0.551
60037138,0.551
60038152,0.558
60039166,0.558
60040180,0.552
60041194,0.549
60042208,0.560
60043222,0.552
60044236,0.551
60045250,0.551
60046264,0.553
60047278,0.557
60048292,0.559
60049306,0.549
60050320,0.559
60051334,0.551
60052348,0.554
60053362,0.559
60054376,0.549
60055390,0.558
60056404,0.551
60057418,0.558
60058432,0.556
60059446,0.551
60060461,0.550
60061475,0.548
60062489,0.555
60063507,0.553
60064521,0.553
60065535,0.555
60066549,0.550
60067563,0.556
60068577,0.552
60069591,0.559
60070606,0.556
60071620,0.558
60072634,0.549
60073648,0.555
60074662,0.557
60075676,0.555
60076690,0.559
60077704,0.551
60078718,0.548
60079732,0.555
60080746,0.555
60081760,0.554
60082774,0.550
60083788,0.553
60084802,0.550
60085816,0.548
60086830,0.550
60087844,0.556
60088858,0.551
60089872,0.551
60090886,0.549
60091900,0.559
60092914,0.557
60093928,0.551
60094942,0.556
60095960,0.553
60096974,0.559
60097988,0.553
60099002,0.555
60100016,0.549
60101030,0.558
60102044,0.559
60103058,0.551
60104072,0.558
60105086,0.557
60106100,0.556
60107114,0.553
60108137,0.547
60109151,0.558
60110165,0.559
60111179,0.560
60112193,0.551
60113207,0.571
60114221,0.555
60115235,0.562
60116249,0.554
60117263,0.553
60118277,0.559
60119299,0.561
60120313,0.564
60121327,0.554
60122341,0.555
60123355,0.557
60124369,0.560
60125383,0.556
60126397,0.550
60127411,0.554
60128429,0.558
60129443,0.538
60130457,0.564
60131471,0.564
60132485,0.559
60133499,0.560
60134513,0.560
60135527,0.558
60136541,0.561
60137555,0.558
60138569,0.555
60139583,0.568
60140635,0.565
60141649,0.561
60142663,0.557
60143677,0.558
60144691,0.564
60145705,0.559
60146719,0.563
60147733,0.555
60148747,0.561
60149761,0.558
60150775,0.567
60151789,0.555
60152803,0.558
60153817,0.566
60154831,0.555
60155845,0.562
60156859,0.559
60157873,0.565
60158887,0.563
60159901,0.562
60160919,0.562
60161933,0.559
60162947,0.557
60163961,0.559
60164975,0.555
60165989,0.559
60167003,0.566
60168017,0.557
60169031,0.560
60170045,0.567
60171059,0.561
60172073,0.559
60173087,0.559
60174101,0.563
60175115,0.559
60176129,0.567
60177143,0.559
60178157,0.562
60179171,0.557
60180185,0.559
60181199,0.562
60182213,0.558
60183227,0.555
60184241,0.558
60185255,0.563
60186269,0.561
60187283,0.554
60188297,0.563
60189311,0.553
60190325,0.557
60191339,0.555
60192353,0.558
60193371,0.562
60194385,0.557
60195399,0.559
60196413,0.558
60197427,0.556
60198441,0.555
60199455,0.559
60200469,0.560
60201483,0.560
60202497,0.558
60203511,0.556
60204525,0.552
60205539,0.554
60206553,0.562
60207567,0.551
60208581,0.553
60209595,0.556
60210609,0.553
60211623,0.555
60212637,0.559
60213651,0.557
60214665,0.558
60215679,0.558
60216693,0.549
60217707,0.551
60218721,0.555
60219735,0.556
60220750,0.553
60221764,0.551
60222778,0.558
60223792,0.553
60224806,0.551
60225824,0.556
60226838,0.556
60227852,0.555
60228866,0.552
60229880,0.560
60230894,0.548
60231908,0.550
60232922,0.553
60233936,0.558
60234950,0.558
60235964,0.559
60236978,0.552
60237992,0.556
60239006,0.556
60240020,0.553
60241034,0.559
60242048,0.549
60243062,0.558
60244076,0.556
60245090,0.557
60246104,0.549
60247118,0.559
60248132,0.551
60249146,0.553
60250160,0.555
60251174,0.558
60252188,0.550
60253202,0.556
60254216,0.558
60255230,0.559
60256244,0.553
60257258,0.556
60258276,0.551
60259290,0.551
60260314,0.553
60261328,0.552
60262342,0.558
60263356,0.553
60264370,0.559
60265384,0.554
60266398,0.555
60267412,0.551
60268426,0.553
60269440,0.549
60270454,0.552
60271468,0.559
60272482,0.553
60273496,0.554
60274510,0.553
60275524,0.558
60276538,0.548
60277552,0.551
60278566,0.558
60279580,0.559
60280594,0.552
60281608,0.551
60282622,0.556
60283636,0.551
60284650,0.551
60285664,0.545
60286678,0.554
60287692,0.550
60288706,0.556
60289720,0.552
60290738,0.557
60291752,0.553
60292766,0.550
60293780,0.553
60294794,0.554
60295808,0.552
60296822,0.547
60297836,0.547
60298850,0.553
60299864,0.555
60300878,0.559
60301892,0.554
60302906,0.556
60303920,0.560
60304934,0.555
60305948,0.559
60306962,0.548
60307976,0.558
60308990,0.551
60310004,0.559
60311018,0.551
60312032,0.557
60313046,0.553
60314060,0.556
60315074,0.559
60316088,0.554
60317102,0.556
60318116,0.553
60319130,0.549
60320144,0.559
60321158,0.557
60322172,0.557
60323190,0.555
60324204,0.558
60325218,0.548
60326232,0.559
60327246,0.552
60328260,0.556
60329274,0.554
60330288,0.553
60331302,0.553
60332316,0.555
60333330,0.550
60334344,0.554
60335358,0.553
60336372,0.547
60337386,0.558
60338400,0.554
60339452,0.549
60340466,0.560
60341480,0.558
60342494,0.558
60343508,0.547
60344522,0.548
60345536,0.549
60346550,0.548
60347564,0.551
60348578,0.558
60349592,0.552
60350606,0.548
60351620,0.559
60352643,0.548
60353657,0.554
60354671,0.559
60355689,0.551
60356703,0.553
60357717,0.557
60358731,0.551
60359745,0.555
60360759,0.555
60361773,0.562
60362795,0.548
60363809,0.558
60364823,0.554
60365837,0.555
60366851,0.554
60367865,0.555
60368879,0.558
60369893,0.551
60370907,0.551
60371921,0.554
60372935,0.558
60373949,0.550
60374963,0.558
60375977,0.554
60376991,0.543
60378005,0.554
60379019,0.554
60380033,0.555
60381047,0.558
60382061,0.550
60383075,0.551
